,GPD
1356,48109.39352364791
1357,48776.75431427344
1358,46651.52378570707
1359,48519.37803671374
1360,48612.11341764138
1361,47547.0965832629
1362,47654.88545246906
1363,49568.260659201325
1364,49568.260659201325
1365,49442.172102597375
1366,48875.65980301559
1367,48850.58756301052
1368,49530.18201971381
1369,48344.13066617161
1370,47403.5071503905
1371,50005.67448577679
1372,47377.61293237308
1373,47919.297903323226
1374,47732.553140454416
1375,48869.041348078485
1376,48637.38214732356
1377,48620.708636646734
1378,49024.22229951609
1379,46551.02227268914
1380,47504.87803485271
1381,48606.14156765452
1382,47132.14975342121
1383,50090.995740598395
1384,50090.995740598395
1385,47627.12469096549
1386,48940.79423706134
1387,48665.30209165088
1388,47444.85279353662
1389,48945.92864026084
1390,47732.97450474209
1391,48843.783924269555
1392,48834.682159531025
1393,47114.66398442879
1394,47703.75964649029
1395,49352.4017956285
1396,48076.990567092245
1397,48825.485371121955
1398,48743.1226511924
1399,51581.18528182492
1400,51581.18528182492
1401,52095.73908229038
1402,52095.73908229038
1403,49179.191921170604
1404,48276.90617152481
1405,48537.21725294873
1406,49378.28791331016
1407,52531.35226740125
1408,52531.35226740125
1409,46133.675676637846
1410,48501.66535894751
1411,50796.66196445016
1412,50510.76085927143
1413,50510.76085927143
1414,48848.79104220437
1415,49125.04588091462
1416,49125.04588091462
1417,48754.51447322831
1418,49189.12827464341
1419,49474.90288878227
1420,50831.53135786868
1421,50831.53135786868
1422,48276.90617152481
1423,50376.95045241336
1424,50376.95045241336
1425,48698.800596883826
1426,46551.02227268914
1427,63070.21935278493
1428,63070.21935278493
1429,51436.90647258552
1430,47528.57981391731
1431,48767.16697681676
1432,48843.783924269555
1433,48681.78533694726
1434,48122.57167592133
1435,45060.8815995242
1436,49179.191921170604
1437,48711.90220463259
1438,48623.908092726386
1439,48957.07419312281
1440,48700.238051690314
1441,47443.95064519504
1442,45154.90399965466
1443,49514.833267896356
1444,49422.64987452799
1445,48853.87233639716
1446,51436.757200355656
1447,48850.58756301052
1448,47637.426923687926
1449,48766.07116036495
1450,50031.93240180121
1451,48729.241972966505
1452,48922.70109033227
1453,48096.74389044062
1454,47780.83831781456
1455,48984.49406320109
1456,50831.53135786868
1457,50831.53135786868
1458,48856.73386788624
1459,48971.039604504746
1460,48571.74374951126
1461,48191.66903292286
1462,49031.29899578385
1463,46928.567717207996
1464,48076.990567092245
1465,52705.08392446526
1466,52705.08392446526
1467,50125.50646511797
1468,49049.18990931415
1469,47114.66398442879
1470,49132.25030638901
1471,49344.13387276669
1472,48754.51447322831
1473,47492.32158859075
1474,48798.47201172642
1475,47759.03216129426
1476,49568.260659201325
1477,49568.260659201325
1478,48715.5201635079
1479,49049.18990931415
1480,47938.8578504087
1481,46392.1529444002
1482,49125.04588091462
1483,49125.04588091462
1484,47266.02772452579
1485,48397.69004281979
1486,52702.86151660803
1487,52702.86151660803
1488,48492.33720749765
1489,52748.99095881041
1490,50245.49787592655
1491,51642.17732819847
1492,47444.85279353662
1493,48856.73386788624
1494,48766.07116036495
1495,47654.88545246906
1496,48971.039604504746
1497,49676.788557436106
1498,49016.94330031783
1499,48696.44222012005
1500,48947.533740966865
1501,49031.29899578385
1502,49579.74721366797
1503,49579.74721366797
1504,46616.3506072643
1505,48925.508576363434
1506,52748.99095881041
1507,51436.90647258552
1508,47732.97450474209
1509,47467.27699377524
1510,50286.51279934158
1511,50286.51279934158
1512,49461.791608456646
1513,49461.791608456646
1514,48941.51155994224
1515,48625.570278005456
1516,48795.76876978006
1517,47870.22101743814
1518,47654.88545246906
1519,48677.49176107735
1520,49568.260659201325
1521,49568.260659201325
1522,49889.3785291363
1523,49889.3785291363
1524,47370.32657853043
1525,46929.68954755902
1526,49579.74721366797
1527,49579.74721366797
1528,47100.82609169533
1529,48930.470060000705
1530,51513.282965918144
1531,48620.708636646734
1532,45060.8815995242
1533,48711.90220463259
1534,49422.64987452799
1535,63070.21935278493
1536,63070.21935278493
1537,49388.11496533563
1538,49388.11496533563
1539,48776.75431427344
1540,45825.29000680514
1541,48096.74389044062
1542,50476.33104570957
1543,48501.66535894751
1544,48560.79745168351
1545,47114.66398442879
1546,47489.73273039829
1547,49036.758882573544
1548,48859.46122221866
1549,48843.26250639096
1550,48856.07752038758
1551,51420.22320382862
1552,50461.93948205742
1553,48729.241972966505
1554,48681.78533694726
1555,48698.89459357426
1556,49031.29899578385
1557,49036.758882573544
1558,48471.69889271943
1559,49049.18990931415
1560,47528.57981391731
1561,48825.485371121955
1562,45891.31978543183
1563,50250.948314702844
1564,52705.08392446526
1565,52705.08392446526
1566,48698.89459357426
1567,49028.0507796284
1568,49189.12827464341
1569,45891.31978543183
1570,49367.09276056398
1571,48658.94390541234
1572,48571.74374951126
1573,48606.14156765452
1574,50031.93240180121
1575,48658.74857880029
1576,48850.58756301052
1577,50090.995740598395
1578,50090.995740598395
1579,50461.93948205742
1580,48698.89459357426
1581,46616.3506072643
1582,47268.66983816691
1583,63070.21935278493
1584,63070.21935278493
1585,48665.30209165088
1586,50504.79414844127
1587,50504.79414844127
1588,48671.59552632314
1589,47695.664888914915
1590,48773.404298999005
1591,48984.49406320109
1592,49461.791608456646
1593,49461.791608456646
1594,44994.15322463103
1595,47627.12469096549
1596,49360.880845698935
1597,49293.346741816174
1598,48795.44523427678
1599,50325.167367173606
1600,63068.908701067325
1601,63068.908701067325
1602,52302.07479608595
1603,47547.0965832629
1604,46901.8008243197
1605,48834.682159531025
1606,48537.21725294873
1607,49530.18201971381
1608,47732.553140454416
1609,45827.07142906955
1610,47460.550000678195
1611,48941.51155994224
1612,48164.703138960554
1613,47765.298136918034
1614,48788.9983069274
1615,48930.470060000705
1616,52095.73908229038
1617,52095.73908229038
1618,47319.686145937136
1619,48848.79104220437
1620,49293.346741816174
1621,47443.95064519504
1622,48866.26279838496
1623,51513.282965918144
1624,48656.09720008085
1625,48016.95177453773
1626,47370.32657853043
1627,48396.476001218565
1628,48678.502934827826
1629,48930.470060000705
1630,46862.554921501156
1631,47403.5071503905
1632,47489.73273039829
1633,45666.26321308133
1634,50510.76085927143
1635,50510.76085927143
1636,47496.6469415745
1637,48560.79745168351
1638,48899.859234382
1639,52254.9439627934
1640,47528.57981391731
1641,48109.39352364791
1642,50005.67448577679
1643,47266.02772452579
1644,49016.94330031783
1645,47547.0965832629
1646,49889.3785291363
1647,49889.3785291363
1648,47504.87803485271
1649,45825.29000680514
1650,48788.9983069274
1651,48798.47201172642
1652,48344.13066617161
1653,49352.4017956285
1654,63068.908701067325
1655,63068.908701067325
1656,50325.167367173606
1657,47518.21397644718
1658,46928.567717207996
1659,48859.46122221866
1660,49474.90288878227
1661,47703.75964649029
1662,46929.68954755902
1663,50461.93948205742
1664,51836.8744601914
1665,48471.69889271943
1666,46392.1529444002
1667,48620.708636646734
1668,48171.03204479381
1669,48725.83135342978
1670,47627.12469096549
1671,49132.25030638901
1672,47637.426923687926
1673,48677.49176107735
1674,49514.833267896356
1675,49367.09276056398
1676,45666.26321308133
1677,48795.44523427678
1678,48947.533740966865
1679,49028.0507796284
1680,50325.167367173606
1681,48658.74857880029
1682,48397.69004281979
1683,49388.11496533563
1684,49388.11496533563
1685,47794.694161319174
1686,48276.90617152481
1687,48501.66535894751
1688,47732.97450474209
1689,47330.70291343923
1690,49086.64080291762
1691,49086.64080291762
1692,48866.50201297309
1693,48623.908092726386
1694,49125.04588091462
1695,49125.04588091462
1696,48984.49406320109
1697,48715.95247561742
1698,48191.66903292286
1699,47489.73273039829
1700,49702.995846714526
1701,46227.98885484746
1702,48839.15470574367
1703,48776.75431427344
1704,47377.61293237308
1705,48795.76876978006
1706,48866.26279838496
1707,49030.55232628926
1708,52254.9439627934
1709,48492.11661347278
1710,48656.09720008085
1711,49344.13387276669
1712,48754.51447322831
1713,46674.572671330476
1714,50476.33104570957
1715,52095.73908229038
1716,52095.73908229038
1717,49179.191921170604
1718,49224.49815825917
1719,48866.50201297309
1720,47540.0539418398
1721,52302.07479608595
1722,49702.995846714526
1723,48164.703138960554
1724,48680.21282974637
1725,51420.22320382862
1726,50245.49787592655
1727,52322.533880689116
1728,52322.533880689116
1729,47765.298136918034
1730,47132.14975342121
1731,48397.69004281979
1732,48191.66903292286
1733,48839.15470574367
1734,48810.74955342754
1735,49666.766578166185
1736,48519.37803671374
1737,48856.73386788624
1738,48597.83272042444
1739,49442.172102597375
1740,48658.74857880029
1741,49114.3772821036
1742,48560.79745168351
1743,49388.11496533563
1744,49388.11496533563
1745,49422.64987452799
1746,48957.07419312281
1747,48612.11341764138
1748,48606.14156765452
1749,48396.476001218565
1750,46133.675676637846
1751,50796.66196445016
1752,50005.67448577679
1753,46674.572671330476
1754,47695.664888914915
1755,49114.3772821036
1756,49132.25030638901
1757,47518.21397644718
1758,48519.37803671374
1759,47648.64684929801
1760,52702.86151660803
1761,52702.86151660803
1762,47537.56290133601
1763,48941.51155994224
1764,48743.226189344
1765,45827.07142906955
1766,48694.59272914795
1767,47517.74100492604
1768,47504.87803485271
1769,48839.15470574367
1770,47444.85279353662
1771,48779.32901312237
1772,48499.23123573043
1773,46133.675676637846
1774,49666.766578166185
1775,48537.21725294873
1776,47460.550000678195
1777,48810.74955342754
1778,46929.68954755902
1779,48171.03204479381
1780,48694.59272914795
1781,48696.44222012005
1782,51836.8744601914
1783,49050.42513541862
1784,48680.21282974637
1785,48795.76876978006
1786,48922.70109033227
1787,47789.21457968849
1788,47132.14975342121
1789,48637.38214732356
1790,47443.95064519504
1791,48788.9983069274
1792,49367.09276056398
1793,48140.26904671604
1794,47508.066819931715
1795,47403.5071503905
1796,48866.26279838496
1797,47928.34415101668
1798,47604.26669679827
1799,52131.056676219334
1800,47703.75964649029
1801,48164.703138960554
1802,50476.33104570957
1803,52302.07479608595
1804,48866.50201297309
1805,48779.32901312237
1806,46227.98885484746
1807,48663.14039374316
1808,51719.5467013506
1809,51719.5467013506
1810,48810.74955342754
1811,48843.26250639096
1812,49875.66446633549
1813,49875.66446633549
1814,48743.1226511924
1815,49875.66446633549
1816,49875.66446633549
1817,48698.800596883826
1818,49036.758882573544
1819,48499.23123573043
1820,48947.533740966865
1821,51513.282965918144
1822,48678.502934827826
1823,51436.90647258552
1824,47794.694161319174
1825,52702.86151660803
1826,52702.86151660803
1827,51581.18528182492
1828,51581.18528182492
1829,49225.401448030134
1830,49225.401448030134
1831,47870.22101743814
1832,47266.02772452579
1833,48615.487838718574
1834,49024.22229951609
1835,48767.16697681676
1836,48562.80238946539
1837,47540.0539418398
1838,48615.487838718574
1839,46928.567717207996
1840,49224.49815825917
1841,48637.38214732356
1842,51649.42700226927
1843,52322.533880689116
1844,52322.533880689116
1845,52300.21885319051
1846,52300.21885319051
1847,50286.51279934158
1848,50286.51279934158
1849,47467.27699377524
1850,48490.19446917151
1851,47648.64684929801
1852,49114.3772821036
1853,50796.66196445016
1854,50510.76085927143
1855,50510.76085927143
1856,47467.27699377524
1857,48798.47201172642
1858,52322.533880689116
1859,52322.533880689116
1860,48767.16697681676
1861,48718.02944448198
1862,49338.66340866632
1863,48773.404298999005
1864,47919.297903323226
1865,52254.9439627934
1866,48718.02944448198
1867,47938.8578504087
1868,46736.39398743681
1869,51436.757200355656
1870,47759.03216129426
1871,47695.664888914915
1872,52236.844397314824
1873,48658.94390541234
1874,51649.42700226927
1875,48631.920766715
1876,47496.6469415745
1877,48606.14156765452
1878,49024.22229951609
1879,47319.686145937136
1880,44994.15322463103
1881,48765.818542499364
1882,49800.30386218337
1883,49800.30386218337
1884,47759.03216129426
1885,50565.36114494217
1886,48725.83135342978
1887,48122.57167592133
1888,49378.28791331016
1889,48490.19446917151
1890,48768.79942804072
1891,48773.404298999005
1892,52236.844397314824
1893,51836.8744601914
1894,49800.30386218337
1895,48678.502934827826
1896,49514.833267896356
1897,47508.066819931715
1898,47537.56290133601
1899,48353.10995179717
1900,48678.594203524764
1901,48353.10995179717
1902,48765.818542499364
1903,48765.818542499364
1904,48945.92864026084
1905,48490.19446917151
1906,50504.79414844127
1907,50504.79414844127
1908,48671.59552632314
1909,48016.95177453773
1910,50565.36114494217
1911,47496.6469415745
1912,47789.21457968849
1913,48925.508576363434
1914,48562.80238946539
1915,47460.550000678195
1916,52416.33735215486
1917,52416.33735215486
1918,47370.32657853043
1919,50125.50646511797
1920,48631.920766715
1921,47517.74100492604
1922,50250.948314702844
1923,47268.66983816691
1924,49579.74721366797
1925,49579.74721366797
1926,48779.32901312237
1927,47408.03884343989
1928,48579.80437059214
1929,48680.21282974637
1930,48700.238051690314
1931,50090.995740598395
1932,50090.995740598395
1933,47604.26669679827
1934,50187.79458660185
1935,45154.90399965466
1936,46901.8008243197
1937,48922.70109033227
1938,48678.594203524764
1939,51649.42700226927
1940,47765.298136918034
1941,48597.83272042444
1942,46862.554921501156
1943,52705.08392446526
1944,52705.08392446526
1945,48663.14039374316
1946,50831.53135786868
1947,50831.53135786868
1948,49338.66340866632
1949,48825.485371121955
1950,46227.98885484746
1951,48109.39352364791
1952,48623.908092726386
1953,48856.07752038758
1954,48678.594203524764
1955,63068.908701067325
1956,63068.908701067325
1957,47517.74100492604
1958,49225.401448030134
1959,49225.401448030134
1960,51642.17732819847
1961,52300.21885319051
1962,52300.21885319051
1963,48096.74389044062
1964,52236.844397314824
1965,46616.3506072643
1966,45825.29000680514
1967,49474.90288878227
1968,50125.50646511797
1969,47268.66983816691
1970,48492.11661347278
1971,49352.4017956285
1972,49225.401448030134
1973,49225.401448030134
1974,47732.553140454416
1975,51581.18528182492
1976,51581.18528182492
1977,48843.26250639096
1978,48700.238051690314
1979,49016.94330031783
1980,48711.90220463259
1981,48663.14039374316
1982,48631.920766715
1983,48715.95247561742
1984,46392.1529444002
1985,49293.346741816174
1986,48715.95247561742
1987,45060.8815995242
1988,49344.13387276669
1989,49086.64080291762
1990,49086.64080291762
1991,50245.49787592655
1992,48471.69889271943
1993,48612.11341764138
1994,48869.041348078485
